更新日期,平台,鞋款類別,商品名稱,價格,評價,評論數,賣家,賣家穩定度,網路價,優惠,推薦分數,價格說明,資料來源,商品連結
2026-09-24,PChome,童鞋,Kobe 5 Protro Year of the Mamba 蛇年限定 大學紅 GS 低筒 緩震 籃球鞋 運動鞋 大童鞋 HM3753-600,5376,4.5,0,PChome 24h購物,0.9,5376,0%,71.7,搜尋頁價格,PChome 即時資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900IANI6
2026-09-24,PChome,男鞋,籃球鞋 Crazy 1 男鞋 灰 黑 Kobe Bryant 復古 運動鞋 IE6570,1874,4.5,0,PChome 24h購物,0.9,2180,14%,73.4,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900JNVEP
2026-09-24,PChome,未標示,Adidas Crazy 1 [IE6570] 男 籃球鞋 運動 復古 球鞋 Kobe TT 柯比 復刻 灰黑,4352,4.5,0,PChome 24h購物,0.9,4890,11%,72.2,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900JLP63
2026-09-24,momo購物網,男鞋,【adidas 愛迪達】籃球鞋 Crazy 1 男鞋 灰 黑 Kobe Bryant 復古 運動鞋 愛迪達(IE6570),2071,4.3,2,momo購物網,0.88,2071,0%,68.9,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13337556&Area=search&mdiv=403&oid=1_6&cid=index&kw=kobe%2B1
2026-09-24,momo購物網,未標示,【adidas 愛迪達】Crazy 1 男 籃球鞋 運動 復古 球鞋 Kobe TT 柯比 復刻 灰黑(IE6570),2094,4.5,0,momo購物網,0.88,2094,0%,72.9,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14828388&Area=search&mdiv=403&oid=1_10&cid=index&kw=kobe%2B1
2026-09-24,momo購物網,男鞋,【NIKE 耐吉】IB0018-600 Nike × Kobe Bryant Air Force 1 low lower merion high: away舒適 透氣 低幫 板鞋 男款 紅白,5150,0.0,0,momo購物網,0.88,5150,0%,57.4,momo 搜尋頁售價,momo 即時搜尋資料（已保存）, https://www.momoshop.com.tw/TP/TP0009562/goodsDetail/TP00095620012211
2026-09-24,momo購物網,未標示,【NIKE 耐吉】II7062-500 Nike x Kobe Bryant Air Force 1 Low PB 簡約舒適 防滑耐磨 低幫 板鞋 男女同款 黑紫色,7150,0.0,0,momo購物網,0.88,7150,0%,56.4,momo 搜尋頁售價,momo 即時搜尋資料（已保存）, https://www.momoshop.com.tw/TP/TP0009562/goodsDetail/TP00095620016022
2026-09-24,PChome,童鞋,Kobe 9 EM Low 紫橘 GS 黑曼巴 抓地 透氣 運動鞋 大童鞋 IM6641-400,2628,4.5,0,PChome 24h購物,0.9,3092,15%,73.0,PChome API 最低折扣價,PChome 即時資料（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX29-A900JS6R8
2026-09-24,momo購物網,童鞋,【NIKE 耐吉】NIKE Kobe 6 Protro Total Orange GS 曼巴 橙蛇 籃球鞋 女鞋 FV9676-800,4940,0.0,0,momo購物網,0.88,4940,0%,57.5,momo 搜尋頁售價,momo 即時搜尋資料（已保存）（已保存）, https://www.momoshop.com.tw/TP/TP0004893/goodsDetail/TP00048930011780
2026-09-24,momo購物網,童鞋,【NIKE 耐吉】HM4824-002 NikeZoom Kobe 6 Protro3D Hollywood GS 全明星 好萊塢紅藍鴛鴦 時尚舒適 低幫 籃球鞋 橙色 男女同款,5250,0.0,0,momo購物網,0.88,5250,0%,57.3,momo 搜尋頁售價,momo 即時搜尋資料（已保存）（已保存）, https://www.momoshop.com.tw/TP/TP0009562/goodsDetail/TP00095620009605
2026-09-24,momo購物網,童鞋,🏀小飛人潮流🏀Kobe 6 Protro 'Reverse' 籃球鞋 成人 大童 FV4921600,6380,0.0,0,momo購物網,0.88,6380,0%,56.8,momo 搜尋頁售價,momo 即時搜尋資料（已保存）（已保存）, https://www.momoshop.com.tw/TP/TP0003256/goodsDetail/TP00032560001058
2026-09-24,momo購物網,男鞋,【NIKE 耐吉】籃球鞋 Nike KOBE Protro JA3 男款 實戰 緩震 限量 黑曼巴(3/4/5/6/8/9/11代),8729,5.0,2,momo購物網,0.88,8729,0%,85.3,momo 搜尋頁售價,momo 即時搜尋資料（已保存）（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14503813&Area=search&mdiv=403&oid=1_3&cid=index&kw=kobe%2B6
2026-09-24,momo購物網,未標示,【NIKE 耐吉】FV4921-600 Nike Zoom Kobe 6 Protro Reverse 反轉青蜂俠 低幫 籃球鞋 男女同款 紅色,11500,0.0,0,momo購物網,0.88,11500,0%,54.3,momo 搜尋頁售價,momo 即時搜尋資料（已保存）（已保存）, https://www.momoshop.com.tw/TP/TP0009562/goodsDetail/TP00095620009101
2026-09-24,momo購物網,未標示,【NIKE 耐吉】FQ3546-001 Nike Zoom Kobe 6 Protro Italian Camo 低幫 籃球鞋 男女同款 黑紅,13900,0.0,0,momo購物網,0.88,13900,0%,53.2,momo 搜尋頁售價,momo 即時搜尋資料（已保存）（已保存）, https://www.momoshop.com.tw/TP/TP0009562/goodsDetail/TP00095620009102
2026-09-24,momo購物網,男鞋,【NIKE 耐吉】CW2190-002 Nike Zoom Kobe 6 Protro Mambacita Sweet 16 GiGi 曼巴基金會 低幫 實戰籃球鞋 男款 黑白,26600,0.0,0,momo購物網,0.88,26600,0%,47.0,momo 搜尋頁售價,momo 即時搜尋資料（已保存）（已保存）, https://www.momoshop.com.tw/TP/TP0009562/goodsDetail/TP00095620009103
2026-09-24,momo購物網,男鞋,【NIKE 耐吉】429659-701 Nike Zoom Kobe 6 Grinch 青蜂俠 圓頭系帶 防滑平衡 低幫 籃球鞋 男款 綠色,73900,0.0,0,momo購物網,0.88,73900,0%,24.1,momo 搜尋頁售價,momo 即時搜尋資料（已保存）（已保存）, https://www.momoshop.com.tw/TP/TP0009562/goodsDetail/TP00095620014296
2026-09-24,PChome,童鞋,籃球鞋 Kobe IX Elite Protro GS 大童 女鞋 Masterpiece 大師 HJ9446-001,2218,4.5,0,PChome 24h購物,0.9,2580,14%,73.2,PChome API 最低折扣價,PChome 即時資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX7T-A900ID4BQ
2026-09-24,PChome,童鞋,Nike Kobe 9 EM Low TB University Red 大學紅 GS 大童鞋 FV3607-600,2463,4.5,0,PChome 24h購物,0.9,2898,15%,73.1,PChome API 最低折扣價,PChome 即時資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAXFH-A900J7SIY
2026-09-24,PChome,童鞋,Kobe 8 Protro Court Purple 白紫 PS 中童 休閒鞋 FN0267-101,2556,4.5,0,PChome 24h購物,0.9,3008,15%,73.0,PChome API 最低折扣價,PChome 即時資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX2C-A900H8PT4
2026-09-24,PChome,童鞋,NIKE 籃球鞋 KOBE IX 9 GS 紅色 曼巴 大童 女 FV3607-600,2803,4.5,0,PChome 24h購物,0.9,3150,11%,72.9,PChome API 最低折扣價,PChome 即時資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900JZ3GF
2026-09-24,PChome,童鞋,籃球鞋 Kobe IX Low Em GS 大童 女鞋 冰川藍 曼巴 IM6642-400,2906,4.5,0,PChome 24h購物,0.9,3380,14%,72.9,PChome API 最低折扣價,PChome 即時資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX7T-A900JWVVV
2026-09-24,PChome,童鞋,籃球鞋 Kobe 8 VIII GS 大童 女鞋 馬年 紅 曼巴 CNY IM6639-600,4080,4.5,0,PChome 24h購物,0.9,4080,0%,72.3,搜尋頁價格,PChome 即時資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX7T-A900JWRFJ
2026-09-24,PChome,未標示,Adidas Crazy 2 JH9679 男 籃球鞋 復古 Kobe 抗扭 緩震 穩定 支撐 金屬銀,4495,4.5,0,PChome 24h購物,0.9,4495,0%,72.1,搜尋頁價格,PChome 即時資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900IXDHI
2026-09-24,PChome,童鞋,Kobe 8 Protro Court Purple 中童 白紫 柯比 KOBE 籃球鞋 FN0267-101,4500,4.5,0,PChome 24h購物,0.9,4500,0%,72.1,搜尋頁價格,PChome 即時資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX2A-A900HFE81
2026-09-24,PChome,男鞋,籃球鞋 Kobe IX Elite EM Protro 男鞋 WNBA30週年 IM6119-800,5480,4.5,0,PChome 24h購物,0.9,5480,0%,71.6,搜尋頁價格,PChome 即時資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900K1293
2026-09-24,PChome,男鞋,Kobe 9 Elite Low EM Protro WNBA 亮橘色 回彈 抓地力 休閒鞋 運動鞋 男鞋 IM6119-800,6155,4.5,0,PChome 24h購物,0.9,6155,0%,71.3,搜尋頁價格,PChome 即時資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX29-A900K0TVY
2026-09-24,PChome,男鞋,Kobe 9 EM Low 中國紅 網布 緩震 休閒鞋 運動鞋 男鞋 IH1400-600,6603,4.5,0,PChome 24h購物,0.9,6603,0%,71.1,搜尋頁價格,PChome 即時資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX68-A900JHU9P
2026-09-24,PChome,男鞋,Kobe 8 Protro 馬年限定 紅藍  回彈 抓地力 運動鞋 男鞋 IM0594-600,8681,4.5,0,PChome 24h購物,0.9,8681,0%,70.1,搜尋頁價格,PChome 即時資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAXCD-A900JPSCS
2026-09-24,PChome,男鞋,Kobe 9 Elite Low Protro 月球漫步者 休閒鞋 運動鞋 男鞋 IM0465-500,9758,4.5,0,PChome 24h購物,0.9,9758,0%,69.6,搜尋頁價格,PChome 即時資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX8V-A900JFJQG
2026-09-24,PChome,男鞋,Kobe 5 Protro Year of the Mamba 蛇年限定 大學紅 曼巴之年 紅金 籃球鞋 運動鞋 男鞋 HF5182-600,10759,4.5,0,PChome 24h購物,0.9,10759,0%,69.1,搜尋頁價格,PChome 即時資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900I9B2K
2026-09-24,PChome,男鞋,"Kobe 8 Protro ""Halo"" 白 全白 籃球鞋 復刻 運動鞋 籃球鞋 男鞋 FJ9364-100",13000,4.5,0,PChome 24h購物,0.9,13000,0%,68.0,搜尋頁價格,PChome 即時資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900JFOXE
2026-09-24,PChome,男鞋,籃球鞋 Kobe 11 Elite Protro 男鞋 黑 金勾 IM4260-001,14800,4.5,0,PChome 24h購物,0.9,14800,0%,67.1,搜尋頁價格,PChome 即時資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900JYLZS
2026-09-24,momo購物網,童鞋,【NIKE 耐吉】籃球鞋 Nike Kobe 8 Protro Black University Gold GS 大學金 黑金 大童 女鞋 FN0266-002,4351,5.0,5,momo購物網,0.88,4351,0%,88.5,momo 搜尋頁售價,momo 即時搜尋資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13644954&Area=search&mdiv=403&oid=1_10&cid=index&kw=Kobe
2026-09-24,momo購物網,男鞋,【NIKE 耐吉】Kobe 9 Elite Low EM Protro WNBA 亮橘色 回彈 抓地力 休閒鞋 運動鞋 男鞋 IM6119-800,5206,4.5,0,momo購物網,0.88,5206,0%,71.4,momo 搜尋頁售價,momo 即時搜尋資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15262105&Area=search&mdiv=403&oid=1_15&cid=index&kw=Kobe
2026-09-24,momo購物網,男鞋,【NIKE 耐吉】Nike Kobe 8 Protro 馬年限定 紅藍 回彈 男鞋 IM0594-600,7080,5.0,2,momo購物網,0.88,7080,0%,86.1,momo 搜尋頁售價,momo 即時搜尋資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）, https://www.momoshop.com.tw/TP/TP0000668/goodsDetail/TP00006680001883
2026-09-24,momo購物網,男鞋,【NIKE 耐吉】籃球鞋 Nike KOBE Protro JA3 男款 實戰 緩震 限量 黑曼巴(3/4/5/6/8/9/11代),8729,5.0,2,momo購物網,0.88,8729,0%,85.3,momo 搜尋頁售價,momo 即時搜尋資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14503813&Area=search&mdiv=403&oid=1_2&cid=index&kw=Kobe
2026-09-24,momo購物網,男鞋,【NIKE 耐吉】籃球鞋 Nike Kobe 11 Elite Protro Fade To Black 黑色 金勾 男款 IM4260-001,11210,5.0,1,momo購物網,0.88,11210,0%,83.5,momo 搜尋頁售價,momo 即時搜尋資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15212820&Area=search&mdiv=403&oid=1_11&cid=index&kw=Kobe
2026-09-24,momo購物網,男鞋,【NIKE 耐吉】籃球鞋 Kobe 11 Elite Protro 男鞋 黑 金勾 IM4260-001,14800,5.0,4,momo購物網,0.88,14800,0%,83.2,momo 搜尋頁售價,momo 即時搜尋資料（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15152826&Area=search&mdiv=403&oid=1_12&cid=index&kw=Kobe
2026-09-24,PChome,童鞋,籃球鞋 Kobe 9 IX Elite High Protro GS 大童 女鞋 白 橘 HJ9446-100,2304,4.5,0,PChome 24h購物,0.9,2680,14%,73.2,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7T-A900IV09C
2026-09-24,PChome,童鞋,Kobe 9 Elite Protro Christmas 紅 聖誕節 高筒 GS 休閒鞋 大童鞋 HJ9446-600,2359,4.5,0,PChome 24h購物,0.9,2776,15%,73.1,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900I86IM
2026-09-24,PChome,童鞋,KOBE IX LOW EM (GS) 中大童 籃球鞋 IM6642400,2565,4.5,0,PChome 24h購物,0.9,3167,19%,73.0,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7T-A900JYNLF
2026-09-24,PChome,童鞋,KOBE IX LOW EM (GS) 中大童 籃球鞋 IM6641400,2565,4.5,0,PChome 24h購物,0.9,3167,19%,73.0,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7T-A900JU38V
2026-09-24,PChome,童鞋,KOBE IX LOW EM (GS) 中大童 籃球鞋 IM6642500,2638,4.5,0,PChome 24h購物,0.9,3257,19%,73.0,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7T-A900JNNLU
2026-09-24,PChome,童鞋,KOBE IX LOW EM (GS) 中大童 籃球鞋 FV3607600,2638,4.5,0,PChome 24h購物,0.9,3257,19%,73.0,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7T-A900J79Z5
2026-09-24,PChome,童鞋,KOBE IX ELITE (GS) 中大童鞋 籃球鞋 白橘色-HJ9446100,2698,4.5,0,PChome 24h購物,0.9,3331,19%,73.0,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900J0I8J
2026-09-24,PChome,童鞋,籃球鞋 Kobe IX Low EM GS 大童 女鞋 藍 白 曼巴 運動鞋 FV3607-400,2734,4.5,0,PChome 24h購物,0.9,3180,14%,73.0,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7T-A900J5G99
2026-09-24,PChome,童鞋,籃球鞋 Kobe IX Low EM GS 大童 女鞋 紫 黃 曼巴 9代 IM6641-400,2820,4.5,0,PChome 24h購物,0.9,3280,14%,72.9,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7T-A900JV0K9
2026-09-24,PChome,童鞋,Kobe 9 EM Low China 中國紅 GS 抓地 回彈 運動鞋 大童鞋 IM9569-600,3009,4.5,0,PChome 24h購物,0.9,3540,15%,72.8,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX6U-A900JLSH9
2026-09-24,PChome,童鞋,Kobe 9 EM Low TB 冰川藍 GS 透氣 舒適 支撐力 運動鞋 大童鞋 IM6642-400,3089,4.5,0,PChome 24h購物,0.9,3635,15%,72.8,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX8R-A900JS6X1
2026-09-24,PChome,童鞋,Kobe 9 EM Low TB 黑紫 GS 緩震 透氣 休閒鞋 運動鞋 大童鞋 IM6642-500,3105,4.5,0,PChome 24h購物,0.9,3653,15%,72.8,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX29-A900JM6SJ
2026-09-24,PChome,童鞋,Kobe Kawa Slide 拖鞋 全白 GS 印花 彈性 抓地力 大童鞋 IF2871-101,984,4.5,0,PChome 24h購物,0.9,1036,5%,74.0,PChome API 最低折扣價,PChome 即時資料,https://24h.pchome.com.tw/prod/DXAX98-A900JXP8V
2026-09-24,PChome,童鞋,Kobe Offcourt Slide 拖鞋 黑黃 GS 印花 彈性 抓地力 大童鞋 IF2871-003,984,4.5,0,PChome 24h購物,0.9,1036,5%,74.0,PChome API 最低折扣價,PChome 即時資料,https://24h.pchome.com.tw/prod/DXAX98-A900JXP8G
2026-09-24,momo購物網,童鞋,【NIKE 耐吉】Nike Kobe 6 Protro All-Star 2.0 GS 曼巴全明星 籃球鞋 白 女鞋 FV9676-100,6080,4.5,0,momo購物網,0.88,6080,0%,71.1,momo 搜尋頁售價,momo 即時搜尋資料, https://www.momoshop.com.tw/TP/TP0004893/goodsDetail/TP00048930013085
2026-09-24,momo購物網,童鞋,【NIKE 耐吉】籃球鞋 Nike Kobe 6 Protro All-Star 2.0 GS 曼巴 全明星2.0 籃球鞋 白 女鞋 大童 FV9676-100,6631,4.8,3,momo購物網,0.88,6631,0%,81.3,momo 搜尋頁售價,momo 即時搜尋資料,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13747262&Area=search&mdiv=403&oid=1_1&cid=index&kw=kobe%2B20&ecTagNos=
2026-09-24,momo購物網,童鞋,【NIKE 耐吉】籃球鞋 Nike Kobe 6 Protro All-Star 2.0 GS 曼巴 全明星2.0 籃球鞋 白 女鞋 大童 FV9676-100,7581,5.0,2,momo購物網,0.88,7581,0%,86.0,momo 搜尋頁售價,momo 即時搜尋資料,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13747263&Area=search&mdiv=403&oid=1_2&cid=index&kw=kobe%2B20&ecTagNos=
2026-09-24,momo購物網,未標示,【NIKE 耐吉】Nike Kobe 6 Protro All-Star 2.0 曼巴 全明星2.0 滿天星 籃球鞋 FQ3546-100,12880,4.5,0,momo購物網,0.88,12880,0%,67.8,momo 搜尋頁售價,momo 即時搜尋資料, https://www.momoshop.com.tw/TP/TP0000668/goodsDetail/TP00006680001817
2026-09-24,momo購物網,男鞋,"【NIKE 耐吉】Nike Kobe 6 Protro ""All-Star 2.0"" 曼巴 全明星 籃球鞋 白 男鞋 FQ3546-100",12900,4.5,0,momo購物網,0.88,12900,0%,67.8,momo 搜尋頁售價,momo 即時搜尋資料, https://www.momoshop.com.tw/TP/TP0004893/goodsDetail/TP00048930013185
2026-09-24,momo購物網,男鞋,【NIKE 耐吉】AQ1087-002 Nike Multi-Color 2.0 Kobe NXT 360 Black OG款 圓頭系帶 減震防滑 低幫 實戰籃球鞋 男款 黑彩,18900,4.5,0,momo購物網,0.88,18900,0%,64.9,momo 搜尋頁售價,momo 即時搜尋資料, https://www.momoshop.com.tw/TP/TP0010131/goodsDetail/TP00101310021240
2026-09-24,PChome,男鞋,Kobe x Nike Air Force 1 Low Protro 金藍 皮革鞋面 緩震氣墊 休閒鞋 運動鞋 男鞋 IH1018-200,3707,4.5,0,PChome 24h購物,0.9,4362,15%,72.7,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX6U-A900JFJPZ
2026-09-24,momo購物網,男鞋,【NIKE 耐吉】Kobe x Nike Air Force 1 Low Protro 金藍 皮革鞋面 緩震氣墊 休閒鞋 運動鞋 男鞋 IH1018-200,3569,4.9,5,momo購物網,0.88,3569,0%,86.2,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14641343&Area=search&mdiv=403&oid=1_4&cid=index&kw=kobe%2B1
2026-09-24,momo購物網,男鞋,【NIKE 耐吉】Kobe x Nike Air Force 1 Low Protro 金藍 緩震氣墊 休閒鞋 男鞋 IH1018-200,3852,0.0,0,momo購物網,0.88,3852,0%,58.2,momo 搜尋頁售價,momo 即時搜尋資料（已保存）, https://www.momoshop.com.tw/TP/TP0004485/goodsDetail/TP00044850002848
2026-09-24,PChome,未標示,Adidas Crazy 8 Low IG2032 男 籃球鞋 運動鞋 低筒 Kobe Bryant 白黑,4890,4.5,0,PChome 24h購物,0.9,4890,0%,72.1,搜尋頁價格,PChome 即時資料（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900I757Z
2026-09-24,PChome,男鞋,Kobe 8 EXT Protro 巴洛克棕 永遠的兄弟 馬毛 馬蹄鐵 休閒鞋 運動鞋 男鞋 IM1820-100,10086,4.5,0,PChome 24h購物,0.9,10086,0%,69.6,搜尋頁價格,PChome 即時資料（已保存）（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX29-A900JZZYY
2026-09-24,PChome,童鞋,KOBE V (GS) 中大童 籃球鞋 HM9522001,3167,4.5,0,PChome 24h購物,0.9,3167,0%,72.9,搜尋頁價格（價格 API 失敗）,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7T-A900JYBQ0
2026-09-24,PChome,童鞋,籃球鞋 Kobe V GS 大童 女鞋 紅 銀 曼巴 高中配色 緩震 HM9522-001,3336,4.5,0,PChome 24h購物,0.9,3880,14%,72.9,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7T-A900JVVX7
2026-09-24,PChome,童鞋,Air Force 1 Low Protro Kobe 亞麻棕果凍藍底 GS 大童鞋 IQ4936-200,2637,4.5,0,PChome 24h購物,0.9,2776,5%,73.2,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX2W-A900KD1EV
2026-09-24,PChome,童鞋,Kobe IX Low EM 白綠 GS 緩震 舒適 籃球鞋 運動鞋 大童鞋 IM6642-003,2791,4.5,0,PChome 24h購物,0.9,2938,5%,73.1,PChome API 最低折扣價,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX29-A900JV6GM
